0.52	0	0.1
0.52	-0.0000083	0.1
0.52	-0.0000332	0.1
0.52	-0.0000747	0.1
0.52	-0.000132808	0.1
0.52	-0.000207512	0.1
0.52	-0.000298817	0.1
0.519999	-0.000406722	0.1
0.519999	-0.000531228	0.1
0.519998	-0.000672334	0.1
0.519997	-0.00083004	0.1
0.519995	-0.00100434	0.1
0.519994	-0.00119524	0.1
0.519991	-0.00140274	0.1
0.519988	-0.00162683	0.1
0.519984	-0.00186752	0.1
0.519979	-0.00212479	0.1
0.519974	-0.00239865	0.1
0.519967	-0.00268909	0.1
0.519959	-0.0029961	0.1
0.51995	-0.00331969	0.1
0.519939	-0.00365983	0.1
0.519927	-0.00401654	0.1
0.519912	-0.00438979	0.1
0.519896	-0.00477957	0.1
0.519878	-0.00518587	0.1
0.519857	-0.00560869	0.1
0.519834	-0.006048	0.1
0.519808	-0.00650378	0.1
0.519779	-0.00697602	0.1
0.519746	-0.00746469	0.1
0.519711	-0.00796977	0.1
0.519672	-0.00849123	0.1
0.519629	-0.00902905	0.1
0.519582	-0.00957649	0.1
0.519533	-0.0101238	0.1
0.519481	-0.0106708	0.1
0.519427	-0.0112176	0.1
0.519369	-0.0117641	0.1
0.519309	-0.0123102	0.1
0.519246	-0.0128561	0.1
0.519181	-0.0134017	0.1
0.519112	-0.0139469	0.1
0.519041	-0.0144918	0.1
0.518967	-0.0150363	0.1
0.518891	-0.0155805	0.1
0.518812	-0.0161242	0.1
0.51873	-0.0166676	0.1
0.518645	-0.0172105	0.1
0.518558	-0.017753	0.1
0.518468	-0.0182951	0.1
0.518375	-0.0188367	0.1
0.51828	-0.0193778	0.1
0.518182	-0.0199185	0.1
0.518081	-0.0204586	0.1
0.517977	-0.0209983	0.1
0.517871	-0.0215374	0.1
0.517762	-0.022076	0.1
0.51765	-0.022614	0.1
0.517536	-0.0231515	0.1
0.517419	-0.0236884	0.1
0.517299	-0.0242247	0.1
0.517177	-0.0247604	0.1
0.517052	-0.0252955	0.1
0.516924	-0.0258299	0.1
0.516794	-0.0263637	0.1
0.516661	-0.0268969	0.1
0.516525	-0.0274293	0.1
0.516387	-0.0279611	0.1
0.516246	-0.0284922	0.1
0.516102	-0.0290226	0.1
0.515956	-0.0295522	0.1
0.515807	-0.0300812	0.1
0.515655	-0.0306093	0.1
0.515501	-0.0311367	0.1
0.515344	-0.0316634	0.1
0.515185	-0.0321892	0.1
0.515023	-0.0327142	0.1
0.514858	-0.0332385	0.1
0.514691	-0.0337618	0.1
0.514521	-0.0342844	0.1
0.514348	-0.0348061	0.1
0.514173	-0.0353269	0.1
0.513995	-0.0358468	0.1
0.513815	-0.0363659	0.1
0.513632	-0.036884	0.1
0.513446	-0.0374012	0.1
