0.512	0	0
0.511974	0.000001614  	0.000028911
0.511896	0.000006424	0.000115646
0.511766	0.000014455	0.000260203
0.511584	0.000025699	0.000462582
0.511349	0.000040154	0.000722785
0.511063	0.000057822	0.00104081
0.510725	0.000078703	0.00141666
0.510335	0.000102796	0.00185033
0.509892	0.000130101	0.00234182
0.509398	0.000160619	0.00289114
0.508852	0.000194349	0.00349828
0.508253	0.000231291	0.00416324
0.507604	0.000271382	0.00488487
0.506938	0.0003125	0.005625
0.506271	0.000353618	0.00636513
0.505605	0.000394737	0.00710526
0.504939	0.000435855	0.00784539
0.504273	0.000476974	0.00858553
0.503607	0.000518092	0.00932566
0.502941	0.000559211	0.0100658
0.502275	0.000600329	0.0108059
0.501609	0.000641447	0.0115461
0.500942	0.000682566	0.0122862
0.500276	0.000723684	0.0130263
0.49961	0.000764803	0.0137664
0.498944	0.000805921	0.0145066
0.498278	0.000847039	0.0152467
0.497612	0.000888158	0.0159868
0.496946	0.000929276	0.016727
0.49628	0.000970395	0.0174671
0.495613	0.00101151	0.0182072
0.494947	0.00105263	0.0189474
0.494281	0.00109375	0.0196875
0.493615	0.00113487	0.0204276
0.492949	0.00117599	0.0211678
0.492283	0.00121711	0.0219079
0.491617	0.00125822	0.022648
0.490951	0.00129934	0.0233882
0.490285	0.00134046	0.0241283
0.489618	0.00138158	0.0248684
0.488952	0.0014227	0.0256086
0.488286	0.00146382	0.0263487
0.48762	0.00150493	0.0270888
0.486954	0.00154605	0.0278289
0.486288	0.00158717	0.0285691
0.485622	0.00162829	0.0293092
0.484956	0.00166941	0.0300493
0.484289	0.00171053	0.0307895
0.483623	0.00175164	0.0315296
0.482957	0.00179276	0.0322697
0.482291	0.00183388	0.0330099
0.481625	0.001875	0.03375
0.480959	0.00191612	0.0344901
0.480293	0.00195724	0.0352303
0.479627	0.00199836	0.0359704
0.478961	0.00203947	0.0367105
0.478294	0.00208059	0.0374507
0.477628	0.00212171	0.0381908
0.476962	0.00216283	0.0389309
0.476296	0.00220395	0.0396711
0.47563	0.00224507	0.0404112
0.474964	0.00228618	0.0411513
0.474298	0.0023273	0.0418914
0.473632	0.00236842	0.0426316
0.472965	0.00240954	0.0433717
0.472299	0.00245066	0.0441118
0.471633	0.00249178	0.044852
0.470967	0.00253289	0.0455921
0.470301	0.00257401	0.0463322
0.469635	0.00261513	0.0470724
0.468969	0.00265625	0.0478125
0.468303	0.00269737	0.0485526
0.467637	0.00273849	0.0492928
0.46697	0.00277961	0.0500329
0.466304	0.00282072	0.050773
0.465638	0.00286184	0.0515132
0.464972	0.00290296	0.0522533
0.464306	0.00294408	0.0529934
0.46364	0.0029852	0.0537336
0.462974	0.00302632	0.0544737
0.462308	0.00306743	0.0552138
0.461641	0.00310855	0.0559539
0.460975	0.00314967	0.0566941
0.460309	0.00319079	0.0574342
0.459643	0.00323191	0.0581743
0.458977	0.00327303	0.0589145
0.458311	0.00331414	0.0596546
0.457645	0.00335526	0.0603947
0.456979	0.00339638	0.0611349
0.456313	0.0034375	0.061875
0.455646	0.00347862	0.0626151
0.45498	0.00351974	0.0633553
0.454314	0.00356086	0.0640954
0.453648	0.00360197	0.0648355
0.452982	0.00364309	0.0655757
0.452316	0.00368421	0.0663158
0.45165	0.00372533	0.0670559
0.450984	0.00376645	0.0677961
0.450317	0.00380757	0.0685362
0.449651	0.00384868	0.0692763
0.448985	0.0038898	0.0700164
0.448319	0.00393092	0.0707566
0.447653	0.00397204	0.0714967
0.446987	0.00401316	0.0722368
0.446321	0.00405428	0.072977
0.445655	0.00409539	0.0737171
0.444988	0.00413651	0.0744572
0.444322	0.00417763	0.0751974
0.443656	0.00421875	0.0759375
0.44299	0.00425987	0.0766776
0.442324	0.00430099	0.0774178
0.441658	0.00434211	0.0781579
0.440992	0.00438322	0.078898
0.440326	0.00442434	0.0796382
0.43966	0.00446546	0.0803783
0.438993	0.00450658	0.0811184
0.438327	0.0045477	0.0818586
0.437661	0.00458882	0.0825987
0.436995	0.00462993	0.0833388
0.436329	0.00467105	0.0840789
0.435663	0.00471217	0.0848191
0.434997	0.00475329	0.0855592
0.434331	0.00479441	0.0862993
0.433664	0.00483553	0.0870395
0.432998	0.00487664	0.0877796
0.432332	0.00491776	0.0885197
0.431666	0.00495888	0.0892599
0.431	0.005	0.09
0.430334	0.00504112	0.0907401
